ID,YEAR,MONTH,ELEMENT,VALUE1,MFLAG1,QFLAG1,SFLAG1,VALUE2,MFLAG2,QFLAG2,SFLAG2,VALUE3,MFLAG3,QFLAG3,SFLAG3,VALUE4,MFLAG4,QFLAG4,SFLAG4,VALUE5,MFLAG5,QFLAG5,SFLAG5,VALUE6,MFLAG6,QFLAG6,SFLAG6,VALUE7,MFLAG7,QFLAG7,SFLAG7,VALUE8,MFLAG8,QFLAG8,SFLAG8,VALUE9,MFLAG9,QFLAG9,SFLAG9,VALUE10,MFLAG10,QFLAG10,SFLAG10,VALUE11,MFLAG11,QFLAG11,SFLAG11,VALUE12,MFLAG12,QFLAG12,SFLAG12,VALUE13,MFLAG13,QFLAG13,SFLAG13,VALUE14,MFLAG14,QFLAG14,SFLAG14,VALUE15,MFLAG15,QFLAG15,SFLAG15,VALUE16,MFLAG16,QFLAG16,SFLAG16,VALUE17,MFLAG17,QFLAG17,SFLAG17,VALUE18,MFLAG18,QFLAG18,SFLAG18,VALUE19,MFLAG19,QFLAG19,SFLAG19,VALUE20,MFLAG20,QFLAG20,SFLAG20,VALUE21,MFLAG21,QFLAG21,SFLAG21,VALUE22,MFLAG22,QFLAG22,SFLAG22,VALUE23,MFLAG23,QFLAG23,SFLAG23,VALUE24,MFLAG24,QFLAG24,SFLAG24,VALUE25,MFLAG25,QFLAG25,SFLAG25,VALUE26,MFLAG26,QFLAG26,SFLAG26,VALUE27,MFLAG27,QFLAG27,SFLAG27,VALUE28,MFLAG28,QFLAG28,SFLAG28,VALUE29,MFLAG29,QFLAG29,SFLAG29,VALUE30,MFLAG30,QFLAG30,SFLAG30,VALUE31,MFLAG31,QFLAG31,SFLAG31
USC00200230,1967,6,TMAX,256,,,0,278,,,0,289,,,0,272,,,0,294,,,0,278,,,0,294,,,0,283,,,0,294,,,0,300,,,0,289,,,0,311,,,0,317,,,0,328,,,0,333,,,0,333,,,0,267,,,0,256,,,0,261,,,0,278,,,0,278,,,0,261,,,0,267,,,0,300,,,0,228,,,0,261,,,0,261,,,0,239,,,0,233,,,0,300,,,0,-9999,,,
USC00200230,1967,6,TMIN,94,,,0,128,,,0,172,,,0,156,,,0,172,,,0,178,,,0,194,,,0,194,,,0,206,,,0,183,,,0,194,,,0,194,,,0,206,,,0,200,,,0,233,,,0,256,,,0,194,,,0,167,,,0,128,,,0,144,,,0,167,,,0,150,,,0,167,,,0,178,,,0,117,,,0,128,,,0,161,,,0,161,,,0,161,,,0,150,,,0,-9999,,,
USC00200230,1967,6,TOBS,250,,,0,272,,,0,250,,,0,256,,,0,267,,,0,256,,,0,222,,,0,272,,,0,272,,,0,217,,,0,283,,,0,306,,,0,294,,,0,311,,,0,333,,,0,267,,,0,233,,,0,244,,,0,256,,,0,278,,,0,200,,,0,256,,,0,267,,,0,211,,,0,200,,,0,244,,,0,239,,,0,172,,,0,228,,,0,300,,,0,-9999,,,
USC00200230,1967,6,PRCP,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,15,,,0,178,,,0,231,,,0,13,,,0,13,,,0,33,,,0,0,,,0,0,,,0,0,,,0,0,,,0,155,,,0,132,,,0,0,,,0,0,,,0,0,,,0,0,,,0,33,,,0,89,,,0,0,,,0,51,,,0,53,,,0,0,,,0,51,,,0,452,,,0,76,,,0,-9999,,,
USC00200230,1967,6,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00200230,1967,6,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00200230,1967,6,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00200230,1967,7,TMAX,306,,,0,300,,,0,300,,,0,228,,,0,228,,,0,261,,,0,267,,,0,294,,,0,311,,,0,294,,,0,300,,,0,289,,,0,239,,,0,183,,,0,200,,,0,250,,,0,278,,,0,267,,,0,267,,,0,294,,,0,294,,,0,311,,,0,300,,,0,306,,,0,300,,,0,278,,,0,267,,,0,283,,,0,283,,,0,278,,,0,289,,,0
USC00200230,1967,7,TMIN,189,,,0,178,,,0,122,,,0,128,,,0,117,,,0,122,,,0,128,,,0,189,,,0,222,,,0,217,,,0,200,,,0,183,,,0,139,,,0,94,,,0,128,,,0,139,,,0,144,,,0,156,,,0,156,,,0,156,,,0,178,,,0,189,,,0,206,,,0,222,,,0,178,,,0,156,,,0,194,,,0,189,,,0,150,,,0,178,,,0,156,,,0
USC00200230,1967,7,TOBS,300,,,0,300,,,0,228,,,0,178,,,0,211,,,0,250,,,0,261,,,0,278,,,0,294,,,0,239,,,0,289,,,0,239,,,0,183,,,0,144,,,0,172,,,0,228,,,0,267,,,0,233,,,0,233,,,0,289,,,0,278,,,0,300,,,0,289,,,0,300,,,0,267,,,0,233,,,0,256,,,0,267,,,0,278,,,0,189,,,0,289,,,0
USC00200230,1967,7,PRCP,0,,,0,0,,,0,43,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,183,,,0,409,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,18,,,0,0,,,0,0,,,0,173,,,0
USC00200230,1967,7,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1967,7,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1967,7,WT03,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,1,,,0
USC00200230,1967,8,TMAX,289,,,0,300,,,0,294,,,0,289,,,0,256,,,0,267,,,0,261,,,0,278,,,0,289,,,0,261,,,0,228,,,0,250,,,0,278,,,0,267,,,0,261,,,0,283,,,0,294,,,0,289,,,0,244,,,0,222,,,0,239,,,0,239,,,0,233,,,0,267,,,0,283,,,0,283,,,0,244,,,0,256,,,0,278,,,0,267,,,0,211,,,0
USC00200230,1967,8,TMIN,161,,,0,183,,,0,183,,,0,156,,,0,133,,,0,139,,,0,172,,,0,144,,,0,206,,,0,133,,,0,78,,,0,94,,,0,128,,,0,139,,,0,156,,,0,172,,,0,178,,,0,183,,,0,189,,,0,150,,,0,122,,,0,139,,,0,106,,,0,122,,,0,172,,,0,172,,,0,139,,,0,133,,,0,133,,,0,156,,,0,89,,,0
USC00200230,1967,8,TOBS,278,,,0,283,,,0,289,,,0,256,,,0,244,,,0,256,,,0,250,,,0,278,,,0,261,,,0,206,,,0,211,,,0,244,,,0,256,,,0,261,,,0,261,,,0,278,,,0,289,,,0,233,,,0,194,,,0,222,,,0,239,,,0,233,,,0,233,,,0,256,,,0,283,,,0,244,,,0,156,,,0,256,,,0,267,,,0,156,,,0,200,,,0
USC00200230,1967,8,PRCP,43,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,25,,,0,13,,,0,18,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,155,,,0,20,,,0,0,,,0,15,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,94,,,0,8,,,0,0,,,0,89,,,0,0,,,0
USC00200230,1967,8,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1967,8,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1967,8,WT03,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00200230,1967,9,TMAX,239,,,0,244,,,0,261,,,0,283,,,0,261,,,0,272,,,0,278,,,0,278,,,0,261,,,0,206,,,0,211,,,0,211,,,0,244,,,0,256,,,0,278,,,0,289,,,0,278,,,0,294,,,0,267,,,0,256,,,0,244,,,0,189,,,0,189,,,0,167,,,0,194,,,0,267,,,0,267,,,0,78,,,0,61,,,0,133,,,0,-9999,,,
USC00200230,1967,9,TMIN,89,,,0,106,,,0,122,,,0,128,,,0,144,,,0,133,,,0,144,,,0,161,,,0,167,,,0,78,,,0,83,,,0,94,,,0,133,,,0,117,,,0,122,,,0,144,,,0,144,,,0,150,,,0,167,,,0,172,,,0,161,,,0,83,,,0,50,,,0,72,,,0,50,,,0,100,,,0,78,,,0,61,,,0,22,,,0,39,,,0,-9999,,,
USC00200230,1967,9,TOBS,200,,,0,228,,,0,244,,,0,256,,,0,256,,,0,272,,,0,267,,,0,261,,,0,194,,,0,189,,,0,206,,,0,189,,,0,244,,,0,244,,,0,261,,,0,278,,,0,250,,,0,267,,,0,239,,,0,244,,,0,189,,,0,133,,,0,167,,,0,133,,,0,189,,,0,267,,,0,78,,,0,61,,,0,44,,,0,94,,,0,-9999,,,
USC00200230,1967,9,PRCP,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,13,,,0,251,,,0,25,,,0,10,,,0,0,,,0,0,,,0,0,,,0,89,,,0,0,T,,0,99,,,0,18,,,0,-9999,,,
USC00200230,1967,9,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00200230,1967,9,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00200230,1967,10,TMAX,200,,,0,278,,,0,278,,,0,289,,,0,283,,,0,211,,,0,-9999,,,,222,,,0,89,,I,0,94,,,0,94,,,0,122,,,0,156,,,0,189,,,0,178,,,0,178,,,0,133,,,0,133,,,0,100,,,0,139,,,0,133,,,0,144,,,0,206,,,0,206,,,0,200,,,0,67,,,0,78,,,0,67,,,0,100,,,0,183,,,0,178,,,0
USC00200230,1967,10,TMIN,56,,,0,106,,,0,133,,,0,144,,,0,189,,,0,89,,,0,56,,,0,111,,I,0,-9999,,,,61,,,0,28,,,0,44,,,0,61,,,0,106,,,0,89,,,0,122,,,0,111,,,0,56,,,0,39,,,0,11,,,0,33,,,0,11,,,0,44,,,0,94,,,0,50,,,0,28,,,0,17,,,0,11,,,0,6,,,0,78,,,0,111,,,0
USC00200230,1967,10,TOBS,200,,,0,278,,,0,272,,,0,283,,,0,211,,,0,122,,,0,-9999,,,,-9999,,,,83,,,0,83,,,0,78,,,0,111,,,0,139,,,0,178,,,0,144,,,0,122,,,0,133,,,0,100,,,0,94,,,0,133,,,0,100,,,0,144,,,0,200,,,0,200,,,0,56,,,0,56,,,0,17,,,0,44,,,0,89,,,0,178,,,0,128,,,0
USC00200230,1967,10,PRCP,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,48,,,0,86,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,28,,,0,109,,,0,211,,,0,224,,,0,58,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,T,,0,30,,,0,0,,,0,152,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1967,10,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1967,10,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1967,11,TMAX,139,,,0,139,,,0,100,,,0,44,,,0,28,,,0,0,,,0,50,,,0,67,,,0,111,,,0,144,,,0,111,,,0,117,,,0,61,,,0,22,,,0,0,,,0,0,,,0,83,,,0,78,,,0,44,,,0,11,,,0,39,,,0,39,,,0,22,,,0,61,,,0,117,,,0,100,,,0,78,,,0,-17,,,0,17,,,0,39,,,0,-9999,,,
USC00200230,1967,11,TMIN,111,,,0,78,,,0,22,,,0,0,,,0,-17,,,0,-39,,,0,-33,,,0,-28,,,0,28,,,0,-17,,,0,78,,,0,61,,,0,6,,,0,0,,,0,-94,,,0,-67,,,0,-11,,,0,17,,,0,0,,,0,-39,,,0,-11,,,0,11,,,0,0,,,0,-11,,,0,6,,,0,22,,,0,-44,,,0,-67,,,0,-72,,,0,-17,,,0,-9999,,,
USC00200230,1967,11,TOBS,139,,,0,100,,,0,22,,,0,6,,,0,0,,,0,0,,,0,22,,,0,50,,,0,94,,,0,111,,,0,106,,,0,61,,,0,11,,,0,0,,,0,-44,,,0,0,,,0,78,,,0,44,,,0,0,,,0,0,,,0,33,,,0,17,,,0,11,,,0,44,,,0,100,,,0,78,,,0,-44,,,0,-44,,,0,11,,,0,17,,,0,-9999,,,
USC00200230,1967,11,PRCP,145,,,0,104,,,0,102,,,0,38,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,107,,,0,0,T,,0,8,,,0,13,,,0,0,,,0,0,,,0,81,,,0,23,,,0,10,,,0,0,,,0,0,,,0,33,,,0,8,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,-9999,,,
USC00200230,1967,11,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,-9999,,,
USC00200230,1967,11,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00200230,1967,12,TMAX,28,,,0,28,,,0,33,,,0,83,,,0,56,,,0,72,,,0,128,,,0,111,,,0,44,,,0,28,,,0,67,,,0,83,,,0,61,,,0,33,,,0,-6,,,0,33,,,0,39,,,0,94,,,0,83,,,0,89,,,0,144,,,0,156,,,0,-56,,,0,-9999,,,,22,,,0,-72,,,0,-67,,,0,-11,,,0,-17,,,0,-17,,,0,-17,,,0
USC00200230,1967,12,TMIN,-50,,,0,-22,,,0,-11,,,0,-28,,,0,17,,,0,33,,,0,0,,,0,44,,,0,0,,,0,0,,,0,28,,,0,33,,,0,22,,,0,-33,,,0,-61,,,0,-50,,,0,-33,,,0,17,,,0,6,,,0,6,,,0,50,,,0,-56,,,0,-100,,,0,-9999,,,,-9999,,,,-111,,,0,-139,,,0,-83,,,0,-111,,,0,-83,,,0,-133,,,0
USC00200230,1967,12,TOBS,0,,,0,28,,,0,17,,,0,39,,,0,44,,,0,56,,,0,111,,,0,44,,,0,0,,,0,28,,,0,67,,,0,33,,,0,33,,,0,-11,,,0,-28,,,0,28,,,0,22,,,0,83,,,0,56,,,0,67,,,0,144,,,0,-56,,,0,-61,,,0,-9999,,,,-9999,,,,-94,,,0,-72,,,0,-50,,,0,-44,,,0,-22,,,0,-133,,,0
USC00200230,1967,12,PRCP,0,,,0,94,,,0,66,,,0,0,,,0,0,,,0,51,,,0,28,,,0,0,T,,0,0,,,0,132,,,0,66,,,0,53,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,107,,,0,0,,,0,0,,,0,546,,,0,28,,,0,0,,,0,0,,,0,64,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,20,,,0
USC00200230,1967,12,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,51,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,25,,,0
USC00200230,1967,12,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,51,,,0,51,,,0,51,,,0,51,,,0,51,,,0,25,,,0,51,,,0
USC00200230,1968,1,TMAX,-122,,,0,-67,,,0,-17,,,0,-33,,,0,-83,,,0,-44,,,0,-89,,,0,-122,,,0,-50,,,0,-17,,,0,-33,,,0,-22,,,0,-22,,,0,17,,,0,17,,,0,-56,,,0,11,,,0,56,,,0,33,,,0,50,,,0,78,,,0,50,,,0,22,,,0,-39,,,0,-44,,,0,11,,,0,39,,,0,72,,,0,78,,,0,72,,,0,50,,,0
USC00200230,1968,1,TMIN,-200,,,0,-139,,,0,-72,,,0,-133,,,0,-178,,,0,-94,,,0,-156,,,0,-189,,,0,-150,,,0,-100,,,0,-122,,,0,-128,,,0,-78,,,0,-22,,,0,-78,,,0,-133,,,0,-133,,,0,-50,,,0,11,,,0,-17,,,0,0,,,0,-28,,,0,-67,,,0,-156,,,0,-144,,,0,-100,,,0,11,,,0,17,,,0,33,,,0,6,,,0,-11,,,0
USC00200230,1968,1,TOBS,-133,,,0,-72,,,0,-33,,,0,-122,,,0,-83,,,0,-89,,,0,-133,,,0,-139,,,0,-50,,,0,-33,,,0,-89,,,0,-56,,,0,-22,,,0,17,,,0,-78,,,0,-67,,,0,6,,,0,33,,,0,22,,,0,33,,,0,50,,,0,22,,,0,-67,,,0,-61,,,0,-67,,,0,11,,,0,33,,,0,67,,,0,72,,,0,50,,,0,22,,,0
USC00200230,1968,1,PRCP,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,18,,,0,25,,,0,0,T,,0,0,,,0,0,,,0,33,,,0,86,,,0,38,,,0,0,,,0,0,,,0,0,,,0,13,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,T,,0,0,T,,0,10,,,0,99,,,0,38,,,0,69,,,0,0,T,,0
USC00200230,1968,1,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,38,,,0,89,,,0,38,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1968,1,SNWD,51,,,0,51,,,0,51,,,0,51,,,0,51,,,0,25,,,0,25,,,0,25,,,0,51,,,0,25,,,0,25,,,0,25,,,0,76,,,0,127,,,0,102,,,0,102,,,0,102,,,0,76,,,0,51,,,0,51,,,0,25,,,0,25,,,0,25,,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0
USC00200230,1968,2,TMAX,122,,,0,122,,,0,11,,,0,83,,,0,78,,,0,94,,,0,78,,,0,33,,,0,-28,,,0,-111,,,0,-94,,,0,-94,,,0,-44,,,0,6,,,0,-11,,,0,33,,,0,33,,,0,-28,,,0,-6,,,0,-11,,,0,-100,,,0,-22,,,0,0,,,0,11,,,0,28,,,0,17,,,0,11,,,0,6,,,0,-17,,,0,-9999,,,,-9999,,,
USC00200230,1968,2,TMIN,-11,,,0,-39,,,0,-50,,,0,-61,,,0,-28,,,0,-22,,,0,11,,,0,-44,,,0,-133,,,0,-161,,,0,-150,,,0,-133,,,0,-150,,,0,-78,,,0,-61,,,0,-67,,,0,-167,,,0,-133,,,0,-111,,,0,-117,,,0,-189,,,0,-156,,,0,-94,,,0,-106,,,0,-106,,,0,-78,,,0,-39,,,0,-44,,,0,-78,,,0,-9999,,,,-9999,,,
USC00200230,1968,2,TOBS,122,,,0,-39,,,0,6,,,0,67,,,0,67,,,0,78,,,0,33,,,0,-28,,,0,-133,,,0,-133,,,0,-100,,,0,-94,,,0,-56,,,0,-28,,,0,-28,,,0,22,,,0,-133,,,0,-56,,,0,-11,,,0,-9999,,,,-111,,,0,-33,,,0,-22,,,0,-6,,,0,11,,,0,-6,,,0,0,,,0,-17,,,0,-44,,,0,-9999,,,,-9999,,,
USC00200230,1968,2,PRCP,348,,,0,117,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,13,,,0,8,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,30,,,0,0,,,0,-9999,,,,-9999,,,
USC00200230,1968,2,SNOW,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,13,,,0,8,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,25,,,0,0,,,0,-9999,,,,-9999,,,
USC00200230,1968,2,SNWD,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,25,,,0,25,,,0,0,T,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,25,,,0,25,,,0,-9999,,,,-9999,,,
USC00200230,1968,3,TMAX,-11,,,0,6,,,0,6,,,0,89,,,0,83,,,0,78,,,0,67,,,0,128,,,0,117,,,0,78,,,0,78,,,0,78,,,0,-28,,,0,22,,,0,72,,,0,139,,,0,172,,,0,156,,,0,189,,,0,178,,,0,94,,,0,11,,,0,-28,,,0,67,,,0,83,,,0,172,,,0,206,,,0,228,,,0,200,,,0,178,,,0,189,,,0
USC00200230,1968,3,TMIN,-100,,,0,-72,,,0,-128,,,0,-33,,,0,-33,,,0,-56,,,0,-72,,,0,-11,,,0,39,,,0,39,,,0,-28,,,0,-67,,,0,-133,,,0,-89,,,0,-17,,,0,39,,,0,28,,,0,-6,,,0,11,,,0,89,,,0,6,,,0,-28,,,0,-67,,,0,-44,,,0,-22,,,0,33,,,0,89,,,0,100,,,0,133,,,0,50,,,0,56,,,0
USC00200230,1968,3,TOBS,-11,,,0,-72,,,0,6,,,0,6,,,0,-33,,,0,61,,,0,67,,,0,111,,,0,78,,,0,56,,,0,78,,,0,-67,,,0,-33,,,0,6,,,0,67,,,0,139,,,0,156,,,0,117,,,0,178,,,0,94,,,0,11,,,0,-28,,,0,-44,,,0,67,,,0,78,,,0,144,,,0,194,,,0,200,,,0,161,,,0,161,,,0,56,,,0
USC00200230,1968,3,PRCP,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,38,,,0,0,,,0,0,,,0,48,,,0,33,,,0,0,,,0,0,,,0,147,,,0,0,,,0,0,,,0,0,,,0,13,,,0,41,,,0,20,,,0,203,,,0,15,,,0,0,,,0,13,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1968,3,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,51,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,203,,,0,13,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00200230,1968,3,SNWD,0,T,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,51,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,203,,,0,127,,,0,76,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
